Date,Open,High,Low,Close,Adj Close,Volume,Symbol
2016-07-01,540.0,548.9500122070312,518.0,520.2999877929688,396.294677734375,20001438.0,MGL
2016-07-04,523.5,533.9000244140625,521.2999877929688,531.0499877929688,404.4826354980469,3591938.0,MGL
2016-07-05,530.0,532.5,516.25,517.5,394.1620178222656,1611597.0,MGL
2016-07-07,518.75,520.5999755859375,504.54998779296875,506.20001220703125,385.5550842285156,1050990.0,MGL
2016-07-08,506.3999938964844,510.75,498.54998779296875,502.5,382.7369689941406,1306333.0,MGL
2016-07-11,508.0,511.75,502.0,503.3999938964844,383.42242431640625,963350.0,MGL
2016-07-12,505.3999938964844,506.0,495.1000061035156,496.75,378.3574523925781,790935.0,MGL
2016-07-13,497.5,504.25,492.6499938964844,500.25,381.0232238769531,835625.0,MGL
2016-07-14,500.8999938964844,509.95001220703125,498.0,506.54998779296875,385.8216552734375,676085.0,MGL
2016-07-15,507.45001220703125,513.9000244140625,502.04998779296875,506.79998779296875,386.0120544433594,801549.0,MGL
2016-07-18,507.79998779296875,511.79998779296875,503.1000061035156,509.8999938964844,388.373291015625,500134.0,MGL
2016-07-19,510.1000061035156,514.2000122070312,508.0,509.45001220703125,388.030517578125,306063.0,MGL
2016-07-20,510.1000061035156,512.75,509.0,510.1000061035156,388.52569580078125,436612.0,MGL
2016-07-21,510.04998779296875,513.75,502.45001220703125,503.8999938964844,383.8033447265625,376728.0,MGL
2016-07-22,504.79998779296875,509.75,504.0,508.1000061035156,387.00238037109375,246857.0,MGL
2016-07-25,508.45001220703125,509.45001220703125,503.1499938964844,504.54998779296875,384.2983703613281,209098.0,MGL
2016-07-26,506.0,507.25,497.70001220703125,499.3999938964844,380.37579345703125,203104.0,MGL
2016-07-27,498.3999938964844,503.95001220703125,496.6000061035156,498.0,379.30950927734375,208083.0,MGL
2016-07-28,499.70001220703125,511.25,496.0,506.3500061035156,385.66943359375,653293.0,MGL
2016-07-29,507.0,515.5999755859375,506.20001220703125,508.79998779296875,387.53546142578125,544200.0,MGL
2016-08-01,509.0,515.0,504.0,512.3499755859375,390.2393493652344,1819762.0,MGL
2016-08-02,514.8499755859375,521.9500122070312,514.0,519.4000244140625,395.60919189453125,1016034.0,MGL
2016-08-03,519.0,523.9500122070312,509.1000061035156,511.3500061035156,389.4777526855469,461560.0,MGL
2016-08-04,513.5,518.5,509.95001220703125,517.0,393.7811279296875,369454.0,MGL
2016-08-05,517.9500122070312,522.0,514.0499877929688,519.5499877929688,395.7233581542969,417478.0,MGL
2016-08-08,522.0,532.4000244140625,521.0,530.2999877929688,403.9112548828125,657734.0,MGL
2016-08-09,530.25,547.2999877929688,527.5499877929688,540.2999877929688,411.5279235839844,1274819.0,MGL
2016-08-10,542.0,542.0,532.0,535.0999755859375,407.5672302246094,399445.0,MGL
2016-08-11,534.5999755859375,538.4500122070312,529.5999755859375,532.5,405.58685302734375,209485.0,MGL
2016-08-12,534.7000122070312,539.7000122070312,533.0,536.8499755859375,408.9001770019531,219502.0,MGL
2016-08-16,536.9000244140625,540.0,534.1500244140625,537.0999755859375,409.09063720703125,351340.0,MGL
2016-08-17,537.25,551.0999755859375,537.0999755859375,549.3499755859375,418.4209899902344,881986.0,MGL
2016-08-18,551.0,573.4000244140625,550.9500122070312,570.9000244140625,434.83489990234375,1206667.0,MGL
2016-08-19,573.4000244140625,582.0,563.5499877929688,577.3499755859375,439.7476806640625,749894.0,MGL
2016-08-22,580.7000122070312,594.7999877929688,575.0,591.5499877929688,450.56329345703125,1282012.0,MGL
2016-08-23,593.9500122070312,603.0,565.0999755859375,580.4500122070312,442.1088562011719,1419004.0,MGL
2016-08-24,580.0,598.0,579.9500122070312,595.9000244140625,453.87652587890625,416093.0,MGL
2016-08-25,598.0,598.0,585.0,586.75,446.9071960449219,273017.0,MGL
2016-08-26,590.0,598.0,589.9500122070312,596.2999877929688,454.1811828613281,292354.0,MGL
2016-08-29,598.0,615.0,596.2999877929688,613.9000244140625,467.5865173339844,640981.0,MGL
2016-08-30,616.5999755859375,650.0,616.0,641.8499755859375,488.875,940134.0,MGL
2016-08-31,645.0,661.4000244140625,640.0,652.25,496.7963562011719,872126.0,MGL
2016-09-01,654.5,658.0,631.5499877929688,636.1500244140625,484.53363037109375,849646.0,MGL
2016-09-02,635.4000244140625,649.9500122070312,612.0,635.2999877929688,483.8862609863281,1048848.0,MGL
2016-09-06,640.0,654.7000122070312,635.5,651.8499755859375,496.4917297363281,398256.0,MGL
2016-09-07,655.9000244140625,656.0,640.5499877929688,647.0,492.7975769042969,284368.0,MGL
2016-09-08,650.0,653.0,645.5,649.3499755859375,494.58758544921875,146259.0,MGL
2016-09-09,648.0,653.9000244140625,641.2999877929688,643.7000122070312,490.2843017578125,210462.0,MGL
2016-09-12,635.0,635.0,617.25,619.9500122070312,472.1946105957031,275224.0,MGL
2016-09-14,622.5,638.8499755859375,622.5,631.3499755859375,480.8776550292969,264287.0,MGL
2016-09-15,621.0,622.9000244140625,606.5,609.9500122070312,477.8223876953125,226065.0,MGL
2016-09-16,612.25,619.0,601.2000122070312,605.6500244140625,474.453857421875,174090.0,MGL
2016-09-19,609.7999877929688,615.0,606.1500244140625,607.9000244140625,476.2165832519531,100918.0,MGL
2016-09-20,609.4000244140625,609.4000244140625,598.0,602.7000122070312,472.14288330078125,111000.0,MGL
2016-09-21,604.7000122070312,606.7000122070312,601.4500122070312,602.9500122070312,472.33880615234375,81843.0,MGL
2016-09-22,612.0,621.1500244140625,607.0,613.7999877929688,480.83843994140625,232404.0,MGL
2016-09-23,618.0,627.7999877929688,616.0999755859375,619.9000244140625,485.6171569824219,362475.0,MGL
2016-09-26,622.4000244140625,624.2999877929688,617.5499877929688,622.0499877929688,487.30133056640625,171555.0,MGL
2016-09-27,625.0,636.9500122070312,622.1500244140625,634.7999877929688,497.2893371582031,231825.0,MGL
2016-09-28,637.0,664.9500122070312,635.5,661.5999755859375,518.283935546875,963282.0,MGL
2016-09-29,667.7000122070312,679.9500122070312,639.0999755859375,647.2000122070312,507.0033874511719,970935.0,MGL
2016-09-30,654.5999755859375,666.5,650.3499755859375,660.1500244140625,517.1480102539062,364893.0,MGL
2016-10-03,668.0999755859375,674.9000244140625,666.7000122070312,669.5,524.4727172851562,308161.0,MGL
2016-10-04,673.7999877929688,731.9000244140625,664.2999877929688,722.0499877929688,565.6392211914062,1339659.0,MGL
2016-10-05,722.0,722.0,695.0499877929688,698.4500122070312,547.1515502929688,494612.0,MGL
2016-10-06,703.0,708.75,691.5499877929688,698.7000122070312,547.3473510742188,685208.0,MGL
2016-10-07,702.5999755859375,705.7000122070312,697.0,703.2000122070312,550.87255859375,178621.0,MGL
2016-10-10,706.0999755859375,725.0,703.2000122070312,716.9000244140625,561.6049194335938,454819.0,MGL
2016-10-13,718.0,718.0,689.2999877929688,691.3499755859375,541.58935546875,384721.0,MGL
2016-10-14,696.9500122070312,729.9000244140625,694.0,725.1500244140625,568.06787109375,562782.0,MGL
2016-10-17,729.9000244140625,774.0,729.0999755859375,758.8499755859375,594.4675903320312,720761.0,MGL
2016-10-18,763.4000244140625,766.25,747.0,755.5,591.84326171875,333380.0,MGL
2016-10-19,759.7999877929688,767.0,751.0,760.2999877929688,595.603515625,252187.0,MGL
2016-10-20,763.0,765.7999877929688,753.4000244140625,759.0999755859375,594.6634521484375,222318.0,MGL
2016-10-21,762.4000244140625,803.25,756.4500122070312,789.5,618.478271484375,472430.0,MGL
2016-10-24,793.2999877929688,797.5,786.0,791.1500244140625,619.770751953125,306697.0,MGL
2016-10-25,790.0,794.5999755859375,766.0999755859375,769.0999755859375,602.4971313476562,305433.0,MGL
2016-10-26,765.25,785.0,762.0499877929688,764.7000122070312,599.0503540039062,212184.0,MGL
2016-10-27,764.7000122070312,768.9000244140625,748.0,752.8499755859375,589.767333984375,204834.0,MGL
2016-10-28,757.7000122070312,774.3499755859375,754.4000244140625,759.7999877929688,595.2117919921875,425564.0,MGL
2016-11-01,773.5,780.0,767.3499755859375,774.5,606.7274780273438,148947.0,MGL
2016-11-02,752.0,765.1500244140625,752.0,758.2000122070312,593.95849609375,90938.0,MGL
2016-11-03,758.0,767.4500122070312,751.2000122070312,755.5999755859375,591.9215698242188,73935.0,MGL
2016-11-04,752.0999755859375,758.9000244140625,712.0499877929688,719.3499755859375,563.5242309570312,251873.0,MGL
2016-11-07,733.5,737.7999877929688,704.0499877929688,708.8499755859375,555.2986450195312,162941.0,MGL
