Date,Open,High,Low,Close,Adj Close,Volume,Symbol
2015-01-01,126.37776947021484,130.51162719726562,124.91693115234375,129.36160278320312,104.75640106201172,1196309.0,BSOFT
2015-01-02,130.57379150390625,136.07522583007812,129.61026000976562,133.37112426757812,108.0033187866211,3730419.0,BSOFT
2015-01-05,133.89952087402344,135.01844787597656,129.61026000976562,130.8224334716797,105.93938446044922,1170229.0,BSOFT
2015-01-06,129.2994384765625,135.1427764892578,126.16019439697266,128.30482482910156,103.900634765625,2405914.0,BSOFT
2015-01-07,128.646728515625,131.59947204589844,127.09264373779297,127.77644348144531,103.47274780273438,1134658.0,BSOFT
2015-01-08,128.95753479003906,130.35621643066406,125.91154479980469,127.21697235107422,103.01969909667969,1146487.0,BSOFT
2015-01-09,127.77644348144531,130.29405212402344,124.01557159423828,125.32099151611328,101.4843521118164,1646936.0,BSOFT
2015-01-12,125.41423797607422,136.6346893310547,124.32638549804688,132.99815368652344,107.70125579833984,4919017.0,BSOFT
2015-01-13,133.02923583984375,136.13739013671875,130.91567993164062,132.252197265625,107.09719848632812,2099042.0,BSOFT
2015-01-14,131.63055419921875,133.2778778076172,128.6778106689453,129.73458862304688,105.0584487915039,1150700.0,BSOFT
2015-01-15,131.16433715820312,135.82656860351562,127.55886840820312,133.71302795410156,108.2801742553711,2384489.0,BSOFT
2015-01-16,130.57379150390625,133.89952087402344,129.61026000976562,130.97784423828125,106.06523132324219,1047539.0,BSOFT
2015-01-19,131.19541931152344,134.83197021484375,130.54270935058594,133.8062744140625,108.3556900024414,1349821.0,BSOFT
2015-01-20,135.3292694091797,136.57252502441406,130.04539489746094,130.66702270507812,105.81352233886719,1753444.0,BSOFT
2015-01-21,131.7548828125,133.2778778076172,128.70889282226562,129.76565551757812,105.08361053466797,1182872.0,BSOFT
2015-01-22,124.32638549804688,134.14816284179688,123.11420440673828,131.91029357910156,106.82032012939453,4255088.0,BSOFT
2015-01-23,132.34542846679688,144.46725463867188,131.7548828125,136.13739013671875,110.243408203125,27254974.0,BSOFT
