Date,Open,High,Low,Close,Adj Close,Volume,Symbol
2025-06-02,220.0,242.0,220.0,242.0,241.8243408203125,27206468.0,AEGISVOPAK
2025-06-03,249.0,264.8999938964844,236.05999755859375,255.30999755859375,255.1246795654297,14051020.0,AEGISVOPAK
2025-06-04,258.489990234375,268.5,250.4499969482422,266.4599914550781,266.2665710449219,5617178.0,AEGISVOPAK
2025-06-05,266.0,266.239990234375,254.0500030517578,260.1700134277344,259.9811706542969,2138915.0,AEGISVOPAK
2025-06-06,258.0,259.0,252.07000732421875,256.989990234375,256.8034362792969,1691722.0,AEGISVOPAK
2025-06-09,257.1000061035156,262.0,253.0,258.0799865722656,257.8926696777344,2123712.0,AEGISVOPAK
2025-06-10,264.0,265.5,248.57000732421875,254.17999267578125,253.99549865722656,1436592.0,AEGISVOPAK
2025-06-11,254.5,255.13999938964844,239.91000366210938,251.72999572753906,251.54727172851562,1951880.0,AEGISVOPAK
2025-06-12,248.0,251.5800018310547,238.49000549316406,240.97000122070312,240.7950897216797,1172229.0,AEGISVOPAK
2025-06-13,233.0,239.52999877929688,230.0,235.6999969482422,235.52891540527344,1441586.0,AEGISVOPAK
2025-06-16,234.80999755859375,237.99000549316406,227.6300048828125,235.02999877929688,234.85940551757812,967118.0,AEGISVOPAK
2025-06-17,239.6999969482422,241.72999572753906,234.91000366210938,238.69000244140625,238.51673889160156,525867.0,AEGISVOPAK
2025-06-18,239.35000610351562,247.8000030517578,237.0,246.66000366210938,246.48095703125,1088994.0,AEGISVOPAK
2025-06-19,246.66000366210938,251.3000030517578,240.41000366210938,246.8000030517578,246.62086486816406,814675.0,AEGISVOPAK
2025-06-20,241.02000427246094,246.74000549316406,241.02000427246094,245.1300048828125,244.9520721435547,2595060.0,AEGISVOPAK
2025-06-23,242.0,246.99000549316406,238.55999755859375,245.66000366210938,245.481689453125,1576791.0,AEGISVOPAK
2025-06-24,246.08999633789062,255.5,244.0,252.25999450683594,252.07688903808594,933748.0,AEGISVOPAK
2025-06-25,251.99000549316406,253.02999877929688,249.2100067138672,250.05999755859375,249.8784942626953,780274.0,AEGISVOPAK
2025-06-26,254.0,263.5,250.4600067138672,252.22000122070312,252.03692626953125,3713455.0,AEGISVOPAK
2025-06-27,252.99000549316406,257.80999755859375,252.4600067138672,254.8000030517578,254.61505126953125,1307013.0,AEGISVOPAK
2025-06-30,252.0500030517578,253.08999633789062,243.97000122070312,245.3699951171875,245.19189453125,3169116.0,AEGISVOPAK
2025-07-01,245.99000549316406,251.8000030517578,242.66000366210938,244.02999877929688,243.8528594970703,994302.0,AEGISVOPAK
2025-07-02,244.02999877929688,247.88999938964844,241.38999938964844,243.44000244140625,243.26329040527344,902297.0,AEGISVOPAK
2025-07-03,243.80999755859375,250.0,241.52999877929688,244.27000427246094,244.0926971435547,2148030.0,AEGISVOPAK
2025-07-04,245.0,246.1699981689453,234.42999267578125,240.47999572753906,240.30543518066406,883907.0,AEGISVOPAK
2025-07-07,240.5,252.72000122070312,238.16000366210938,249.75,249.56871032714844,1004720.0,AEGISVOPAK
2025-07-08,249.75,252.0,242.35000610351562,250.0500030517578,249.86849975585938,541627.0,AEGISVOPAK
2025-07-09,250.5,264.0,248.77000427246094,260.6099853515625,260.4208068847656,2802272.0,AEGISVOPAK
2025-07-10,260.739990234375,266.3599853515625,255.92999267578125,261.29998779296875,261.1103210449219,2077945.0,AEGISVOPAK
2025-07-11,265.5,267.25,254.14999389648438,260.1000061035156,259.91119384765625,1478667.0,AEGISVOPAK
2025-07-14,259.3900146484375,268.0,256.0,258.29998779296875,258.11248779296875,1679118.0,AEGISVOPAK
2025-07-15,257.1099853515625,269.3999938964844,257.1099853515625,266.6000061035156,266.406494140625,2670473.0,AEGISVOPAK
2025-07-16,271.0,282.29998779296875,263.2099914550781,278.95001220703125,278.7475280761719,3065911.0,AEGISVOPAK
2025-07-17,287.989990234375,296.79998779296875,281.25,293.3699951171875,293.15704345703125,4781113.0,AEGISVOPAK
2025-07-18,292.0,302.0,285.7699890136719,291.04998779296875,290.8387145996094,1800958.0,AEGISVOPAK
2025-07-21,290.989990234375,294.8999938964844,280.3999938964844,292.1000061035156,291.8879699707031,725147.0,AEGISVOPAK
2025-07-22,293.9800109863281,294.6000061035156,277.2099914550781,284.7099914550781,284.5033264160156,1289294.0,AEGISVOPAK
2025-07-23,284.45001220703125,284.45001220703125,275.29998779296875,278.2699890136719,278.0679931640625,882774.0,AEGISVOPAK
2025-07-24,278.79998779296875,278.79998779296875,267.0,268.95001220703125,268.7547912597656,536672.0,AEGISVOPAK
2025-07-25,268.0,268.7900085449219,254.25,256.8699951171875,256.68353271484375,1028912.0,AEGISVOPAK
2025-07-28,256.8699951171875,256.8699951171875,244.5,247.94000244140625,247.76002502441406,819705.0,AEGISVOPAK
2025-07-29,244.0,247.67999267578125,238.9600067138672,241.8699951171875,241.69442749023438,720603.0,AEGISVOPAK
2025-07-30,245.89999389648438,249.33999633789062,241.25999450683594,247.5500030517578,247.3703155517578,807897.0,AEGISVOPAK
2025-07-31,243.10000610351562,245.75999450683594,237.1199951171875,239.75999450683594,239.58596801757812,783052.0,AEGISVOPAK
2025-08-01,239.39999389648438,241.10000610351562,227.41000366210938,228.9199981689453,228.7538299560547,744233.0,AEGISVOPAK
2025-08-04,230.0,251.80999755859375,226.25,251.80999755859375,251.62721252441406,888106.0,AEGISVOPAK
2025-08-05,254.3000030517578,258.739990234375,244.0,246.52999877929688,246.35104370117188,658041.0,AEGISVOPAK
2025-08-06,248.94000244140625,249.7100067138672,239.99000549316406,243.35000610351562,243.17337036132812,604106.0,AEGISVOPAK
