Date,Open,High,Low,Close,Adj Close,Volume,Symbol
2015-01-01,167.375,169.39999389648438,164.0,166.10000610351562,146.5323028564453,79622.0,BLUESTARCO
2015-01-02,165.0,168.0,165.0,165.4250030517578,145.93682861328125,74842.0,BLUESTARCO
2015-01-05,165.0,166.5,163.625,164.0,144.6796875,49498.0,BLUESTARCO
2015-01-06,162.5,163.1750030517578,159.60000610351562,160.85000610351562,141.90078735351562,33816.0,BLUESTARCO
2015-01-07,160.0,162.5,157.75,160.9250030517578,141.9669647216797,59324.0,BLUESTARCO
2015-01-08,162.97500610351562,164.75,161.85000610351562,163.125,143.9077606201172,44286.0,BLUESTARCO
2015-01-09,166.47500610351562,166.47500610351562,162.125,162.72500610351562,143.5548858642578,22154.0,BLUESTARCO
2015-01-12,162.25,163.97500610351562,159.125,163.0500030517578,143.84161376953125,35800.0,BLUESTARCO
2015-01-13,161.0749969482422,163.5,160.85000610351562,161.8249969482422,142.7609100341797,24754.0,BLUESTARCO
2015-01-14,160.5,163.5,159.0,162.5749969482422,143.42257690429688,32202.0,BLUESTARCO
2015-01-15,162.5,171.0,162.5,170.3000030517578,150.2375030517578,129178.0,BLUESTARCO
2015-01-16,172.5,179.27499389648438,168.0,177.22500610351562,156.34671020507812,215596.0,BLUESTARCO
2015-01-19,178.5,184.9499969482422,176.5,179.5749969482422,158.41986083984375,586822.0,BLUESTARCO
2015-01-20,179.02499389648438,183.85000610351562,178.8249969482422,179.72500610351562,158.55218505859375,110824.0,BLUESTARCO
2015-01-21,180.75,184.60000610351562,167.97500610351562,172.77499389648438,152.42092895507812,541634.0,BLUESTARCO
2015-01-22,177.0,182.97500610351562,169.0,170.64999389648438,150.54629516601562,738488.0,BLUESTARCO
2015-01-23,173.85000610351562,174.4250030517578,168.0,168.875,148.9803924560547,87766.0,BLUESTARCO
2015-01-27,170.5,170.5,162.0500030517578,165.39999389648438,145.91476440429688,90266.0,BLUESTARCO
2015-01-28,165.5,169.9499969482422,164.85000610351562,167.8249969482422,148.0540771484375,141088.0,BLUESTARCO
2015-01-29,170.0,170.625,163.25,165.375,145.89271545410156,139848.0,BLUESTARCO
2015-01-30,163.4499969482422,168.75,163.4499969482422,167.9499969482422,148.16433715820312,101474.0,BLUESTARCO
2015-02-02,167.0,169.5,166.5,168.0749969482422,148.27464294433594,153254.0,BLUESTARCO
2015-02-03,168.25,173.47500610351562,159.47500610351562,171.97500610351562,151.71519470214844,200460.0,BLUESTARCO
2015-02-04,171.27499389648438,172.125,169.47500610351562,171.0500030517578,150.89915466308594,44828.0,BLUESTARCO
2015-02-05,168.3000030517578,172.4499969482422,168.3000030517578,170.27499389648438,150.21546936035156,79516.0,BLUESTARCO
2015-02-06,172.5,175.5,166.52499389648438,167.5,147.7673797607422,700604.0,BLUESTARCO
2015-02-09,166.47500610351562,166.5,156.0,157.14999389648438,138.63665771484375,68102.0,BLUESTARCO
2015-02-10,157.125,162.0,153.5,161.0749969482422,142.0992889404297,42596.0,BLUESTARCO
2015-02-11,164.35000610351562,164.35000610351562,159.14999389648438,160.0,141.15089416503906,29220.0,BLUESTARCO
2015-02-12,161.5,165.4250030517578,157.5,160.35000610351562,141.45968627929688,103460.0,BLUESTARCO
2015-02-13,161.47500610351562,163.89999389648438,159.3000030517578,162.3000030517578,143.1799774169922,60330.0,BLUESTARCO
2015-02-16,161.02499389648438,165.5,161.02499389648438,164.89999389648438,145.47364807128906,56676.0,BLUESTARCO
2015-02-18,167.3249969482422,169.5,163.5,164.6750030517578,145.2751922607422,183532.0,BLUESTARCO
2015-02-19,166.9499969482422,167.5,158.0500030517578,162.97500610351562,143.7754364013672,160672.0,BLUESTARCO
2015-02-20,162.5,162.75,158.52499389648438,159.3249969482422,140.55543518066406,102680.0,BLUESTARCO
2015-02-23,160.9499969482422,161.97500610351562,155.0,156.0749969482422,137.6883087158203,40084.0,BLUESTARCO
2015-02-24,157.0,159.27499389648438,147.0,152.1750030517578,134.2477569580078,171132.0,BLUESTARCO
2015-02-25,153.6999969482422,154.52499389648438,151.60000610351562,154.0,135.85777282714844,370920.0,BLUESTARCO
2015-02-26,155.625,156.25,150.0,154.8000030517578,136.56350708007812,108608.0,BLUESTARCO
2015-02-27,156.375,161.25,152.625,160.10000610351562,141.2391357421875,80328.0,BLUESTARCO
2015-03-02,156.5500030517578,160.3249969482422,154.5749969482422,156.35000610351562,137.930908203125,138642.0,BLUESTARCO
2015-03-03,157.75,158.4499969482422,154.0,154.375,136.1885986328125,69994.0,BLUESTARCO
2015-03-04,156.97500610351562,165.0,152.6999969482422,156.8249969482422,138.34996032714844,368330.0,BLUESTARCO
2015-03-05,155.5,158.77499389648438,155.5,157.5,138.94544982910156,59782.0,BLUESTARCO
2015-03-09,154.3000030517578,158.5,154.3000030517578,157.22500610351562,138.7028350830078,70172.0,BLUESTARCO
2015-03-10,158.0,164.4499969482422,158.0,162.9250030517578,143.73135375976562,171054.0,BLUESTARCO
2015-03-11,163.25,165.0,158.97500610351562,160.5500030517578,141.63613891601562,86118.0,BLUESTARCO
2015-03-12,161.85000610351562,166.47500610351562,158.5,164.5500030517578,145.1649169921875,76662.0,BLUESTARCO
2015-03-13,161.0749969482422,165.4499969482422,160.0749969482422,162.22500610351562,143.11380004882812,33952.0,BLUESTARCO
2015-03-16,163.8249969482422,163.8249969482422,160.0,160.89999389648438,141.94488525390625,34206.0,BLUESTARCO
