date,HONASA,BHARATFORG,GVT&D,MRPL,HINDCOPPER,360ONE,CREDITACC,IDEA,HBLENGINE,CGCL
2025-08-20,0.04130935957528159,-0.024905322327250734,-0.010426323134717808,-0.0005593263601340048,-0.006975923474519585,0.02224487854009838,0.011499369181136254,0.03191489978448114,0.002658779117560739,0.008932330175593917
2025-08-21,0.008740882431458319,-0.0041419007049826595,-0.020212121673448213,0.012392032296712374,-0.003159204150502304,-0.019312764853225084,0.023764136595191054,-0.03534606369168036,0.003598681156649075,-0.009801858474888125
2025-08-22,0.0,-0.026947384320104573,0.013167520117044695,-0.01374080313914361,-0.007631048954110264,-0.0036982249355479446,0.002005965510721408,0.07938930775331365,0.007360388413364616,0.0003193870108151309
2025-08-25,-0.0024995835044575587,0.014603761722228326,-0.005018015286552324,-0.011209876953486186,-0.007605671027349548,0.014012598299964596,-0.007721955488586341,0.046676084256516814,-0.025416893774513394,0.007607962463834772
2025-08-26,-0.008686854968186442,-0.015007877145457482,-0.02394688061443251,0.003724990626205571,-0.021086487556207678,-0.004850303829636471,-0.017870044643006344,-0.09324324977406617,-0.01153402555529437,0.007233724703535893
2025-08-28,-0.011627947641012937,0.0020492975654897716,-0.0023419384407346033,-0.01855583282768214,-0.0012111197557855835,-0.04000367760101864,-0.014673514306676405,-0.020864361503678652,0.012446566540943005,-0.026577858101416663
2025-08-29,-0.0010229762761082561,-0.015916792461902918,0.03554657597737432,0.0030414723596101645,-0.004374040750104946,-0.024715057213075875,0.042367851387983935,-0.012176620769095536,0.03355096728487594,-0.0017771653116261943
2025-09-01,0.021163957778132847,0.01780073562064155,0.006224830574291795,0.03155225544529139,0.01270123316770988,0.01247428891733171,0.0023572588758213886,0.007704189907274728,0.039648124108501825,0.01942169881129452
2025-09-02,-0.006351308491558405,0.007279786038836944,-0.015590952138834213,0.006991318298369187,0.021389895931942293,-0.00582072149377677,-0.008052969748449157,-0.004587115159965793,0.018293453781088376,-0.003069442265277611
2025-09-03,0.015138772077375906,0.0008813679019195053,0.02342983845692559,0.0039447731755424265,0.04276702286976741,0.015027226395393,-0.0068252028402679965,0.009216580748085068,-0.00397919640176525,0.0025480184472745915
2025-09-04,0.0011599208070112166,-0.0036984424640446045,-0.03733937489114014,-0.017760331129512585,-0.01988146917087119,-0.007113922987030841,-0.018518500530834592,0.006088274095571666,0.00017628155362703346,-0.018320484500080725
2025-09-05,-0.007282397095607518,0.00468439689185729,0.013531432723467907,0.011760950842685247,0.004896323544599568,0.00464748889512423,-0.012382111013804376,0.09379725764535518,0.01327536140850083,-0.004962234084317396
2025-09-08,0.00016678329964925354,0.05815087577694045,0.0,0.0018187834777694256,0.0058141841452166165,0.0023130536531741352,-0.0024627230060634275,0.008298747250519378,-0.02921740545742757,0.0032524182426900694
2025-09-09,0.006834431437041655,-0.017542481542803023,0.0,-0.010813818929521601,-0.00537346671372585,0.003750023475060038,-0.02364029082086372,-0.002743481622931254,0.013615221044146475,0.009563455019179212
2025-09-10,0.004470218885813226,0.015401602770769962,0.006111553503203693,0.013485496692640542,0.002496625898498417,0.03266594002148593,-0.00643630723408084,0.0068776053460857245,0.021739144505315,0.006101147189778056
2025-09-11,-0.010054452774614697,0.01000083319929912,-0.008099180221722402,0.004724025384060138,0.014860779592419604,-0.019387777749594104,0.0012339767999558493,0.012295037382534124,-0.01597190362815515,-0.02095857400009249
2025-09-12,-0.0023309414515717553,0.009159151219015893,0.01636711316464634,-0.008776763115940223,0.12659902538460188,0.011068085812510065,-0.004390412868991667,0.033738192327670724,0.023438415898410225,0.01081222603302745
2025-09-15,-0.00016695029882474177,0.011610753206766189,0.02252350976540618,0.003241391960105533,0.0015711567955201122,0.009543367052666785,0.022822219214902573,0.0626632513671408,0.041394738256463226,0.01655558988500716
2025-09-16,0.02169921637417138,0.021015196432373706,0.025815537585496262,0.007643823554291496,0.03194417727766097,0.011214064491137599,0.001134558677633457,-0.024570058681429363,-0.024740227278019944,-0.0034369390506889808
2025-09-17,-0.008331932346599902,0.004274876997147459,0.023285184723272012,0.01611003272817446,-0.01682510080974642,0.010906447328689506,0.02765184063238979,-0.021410588799599672,-0.009865268481396239,0.005358913887060446
2025-09-18,0.005271848775998844,0.0,-0.00227221202896144,0.00892791293388262,-0.014442285281782485,-0.0008159786165571337,0.02095280181082626,0.009009031123965228,-0.022603093082642967,-0.021479798169734443
2025-09-19,-0.01212721118653759,0.0032318900085457347,0.0277303498228898,-0.009764275040466286,0.008521353871919768,-0.019326673831462804,-0.01821842561199971,0.07142850191878303,-0.02330051909927222,0.02831562427218115
2025-09-22,-0.003151896843698654,-0.013121671888568942,-0.014957442263529797,0.0005393061053495796,0.048469287572140196,-0.02812733441955728,-0.0020537250828701614,-0.0011903899597163203,-0.02367743324864302,0.014108897460075154
2025-09-23,0.0021634011318878432,-0.00398089171974525,-0.00873367277290138,-0.005928582102808666,0.03661862320315512,-0.029322208789271387,-0.002278388682612209,0.03933252803364762,-0.007574846923678935,-0.0007758425163592042
2025-09-24,-0.0029890198546690394,-0.033573141486810565,0.008810621861162549,-0.012779811928423257,0.004163545554407788,0.006767383855709852,0.02482501007136273,-0.014908269548162933,0.021051381112973777,-0.0030538113209631623
2025-09-25,-0.017821471971913305,-0.001406080373759333,-0.02246266553776799,0.01757412427317684,0.06323092893509563,-0.004286433915306809,0.018185774666548582,0.010477316762419031,-0.011273253370952308,-0.021130820369251624
2025-09-26,-0.0356113270566244,-0.021701376776733228,-0.016311872741829325,-0.017810313129888344,-0.049538461509853526,-0.019861058876683324,-0.027532650900105926,-0.07603684610685546,0.01902327523115832,-0.017396833012076285
2025-09-29,-0.025672650444358847,0.027855410290514193,0.02827947588423596,0.05275140319412852,0.024008687390029593,0.02685163077129671,-0.030272196857985434,0.027431334264018004,-0.029857011282355406,0.01063371088802656
2025-09-30,0.013896431233170192,-0.0013179370559617265,-0.00950179105077431,-0.009842721036546376,0.031240253093575587,-0.004568826086285838,0.01302582849807088,-0.013349473268531309,0.003577110318540022,-0.01094911658675135
2025-10-01,0.020113898252936524,0.005938593720628438,0.03800033778078027,0.003915989899483163,0.017787716452572377,0.01220703125,0.035175952833155444,0.04797052125866719,0.025442493643296205,0.01933255196376793
2025-10-03,0.01919385878310953,0.0004919445703082115,0.03159781895745195,0.07568821935846004,0.009245470373919984,0.012252726649179868,0.007210147939662681,0.035211176166918934,0.015042536229885384,0.0030726946807242417
2025-10-06,0.01284026761424939,0.01180136452245617,-0.007633889961516371,0.029358486004582796,-0.0013297331488451025,0.012581084499140527,-0.008150825573042142,-0.0396824761797665,0.015114895432651654,0.002429527425606537
2025-10-07,-0.0027044889316515386,-0.014417566102222446,-0.015257955271952284,0.011313584188334502,-0.01568284692737354,0.0065888552702741965,-0.005287997916936571,0.08382526750451125,0.013377536989937822,-0.007376233576200875
2025-10-08,-0.03694913185248938,-0.021203195095999994,-0.012040351807132477,-0.017014960523198175,0.028708908720192827,0.014868172854937356,-0.0118534482758621,-0.015250581554318465,0.020490128090099535,0.004299431229429107
2025-10-09,0.013727538939451334,0.015365280292296335,-0.004116871611517969,-0.009540746237321485,0.06414371977337452,-0.0008292862559384773,0.004507416337240944,-0.0011062200137206268,-0.015185601799775017,0.003329578783727749
2025-10-10,0.013368076748318192,0.008848053204201678,-0.011679822065698842,-0.01025175637758391,-0.05382399130037396,0.009867162422517062,-0.0011579761471226524,0.001107445091645065,0.007995431182181711,-0.00042141715443511085
2025-10-13,-0.02826794527142762,0.005081927190061508,0.005344608344902468,-0.008342107446055347,-0.01088376181354933,0.0057529439946832905,0.020071062772410553,-0.034292081960712206,0.038810198300283316,-0.010539629310159726
2025-10-14,0.0052891395194558655,-0.0026911816092136664,-0.015948505474038255,-0.01149666638498792,-0.031249983209958643,0.022970697473220003,-0.026353243620876876,-0.04238257788777622,0.0010362827456027457,-0.010492124405294567
2025-10-15,-0.0005261097624456035,0.007931924914730937,-0.01761626765323443,0.007730030771874397,0.035589884044293196,0.02991042398389765,0.01437227252057971,0.04665076068648588,-0.02321018580106926,0.043436178566357286
2025-10-16,-0.01614320374260403,0.02644813908132737,-0.003347354234235045,0.010485504365774556,0.0008775031175862757,0.009824219384878763,0.0014384349574811939,0.0114286150251115,0.02794509940954404,-0.0036108374395871223
2025-10-17,-0.0041019934776094225,-0.01865315878654461,0.01429116717780654,-0.018942832300813728,-0.0007305668938689669,-0.005888397445419913,-0.0743320871769978,-0.016949216467680994,0.015844566056240073,-0.0054876658650721
2025-10-20,-0.00626790803541355,0.004912995897135675,-6.764269019265967e-05,0.07567263456807449,0.009942955914930218,0.01579536786714164,-0.0016292773265266236,0.02758618119308176,0.008546552111883043,0.005517946511790051
2025-10-21,0.007028227081129268,-0.003446282701040304,6.764726603569748e-05,-0.0070612556856687325,0.0027507794199035374,-0.006676264757942252,0.006916305568883896,0.0067114566479797855,0.010698624809800439,0.001708437693095144
2025-10-23,-0.017000716190995524,0.04560073191135272,-0.04797945510018464,-0.02964247318125457,-0.0451920139998403,0.0029777096539918,0.029482190847995415,0.057777828640408035,-0.030655556517919957,0.031371088392697866
2025-10-24,0.006007624005650802,-0.012460542632172444,0.0310902365415493,-0.00472604411922084,0.037653145128830445,0.005768026649411784,0.06642175122896221,0.01050414107006259,0.007352132785677812,0.027059577176472782
2025-10-27,-0.020086818813496832,0.013630344783260417,-0.02103120423466176,0.030348934940495953,0.01515587757781689,-0.010710931681597091,0.034938454250878825,0.03638257646916654,0.06520339079538506,-0.005074202336330824
2025-10-28,0.002954710223338042,0.005148264212528675,0.04363413707481412,0.021239598249091607,-0.017226529458181927,-0.0010229762761082561,0.0033283688198482153,-0.05315954588268579,0.00932036866968211,0.012553930862988727
2025-10-29,0.03203834504925185,0.010778973969189032,0.03311773143494423,0.04264227948154842,0.02687704509237565,-0.03848787828721545,-0.049691981333183644,-0.008474568565903118,0.009983028729297017,0.012592048417835677
2025-10-30,-0.006958116706623496,-0.0037815763005953906,-0.0009456717246860702,0.01982187742067687,-0.009103875411184181,-0.0063015673148408835,0.048657156945189683,-0.06730770700311806,-0.008846507955956984,-0.011144068350149694
2025-10-31,0.021559469145444154,0.0056938963544050925,-0.008552093771162839,0.023496075915900416,-0.0231122253089302,-0.034744574189280786,-0.03288045136824902,0.0,0.0014460356091061666,-0.01799275076519047
2025-11-03,-0.01811464691386011,0.012078206831551475,0.04405085044115564,0.013161072846965549,0.004408523144746601,0.011936730819756436,-0.010115218222124245,0.09278355808586958,-0.015733905199068476,0.0013298737826150653
2025-11-04,0.006269031123994795,-0.011784834290478052,-0.007757269769928743,0.043478272674991825,-0.027359198547229346,-0.013258961524968083,-0.02221113244560069,-0.013626846431943451,0.006576284742458638,-0.030742744250765286
2025-11-06,-0.014061878872481337,-0.0039248797240284405,-0.04643109804931134,-0.03444746260612175,-0.030385097138903583,-0.010101032954007771,-0.02931999687803344,-0.014877724964781902,-0.02894768129600389,0.002283668821481788
2025-11-07,-0.010832279717530313,-0.001970126303050046,0.024229278844150937,0.015483367910998469,0.03257834439244456,-0.0020594937955777937,0.0070280556366821845,0.03667736592491999,0.013559711160481491,-0.005113896237143867
2025-11-10,0.0018251504935948848,0.008579492094438645,0.007907083565733775,-0.011131069092704116,0.015474833542560962,0.00806751931138594,0.04521495531233333,-0.011446374672949733,0.12214055875216512,0.012621485359087803
2025-11-11,0.001457438071391426,0.055480239248251184,0.00787728889225181,0.04561176317773552,0.06435863060917946,-0.004280639950163145,-0.027418735841344355,0.07789471274928039,-0.09519478701575423,-0.007589056126913407
2025-11-12,0.026196039765563617,-0.009200502559506551,0.001825873823891877,-0.02153076235080653,-0.05560188857733117,0.017757009345794383,-0.0010224236004039433,0.012695323959633464,-0.019211462871231877,0.011090788555429665
2025-11-13,0.026059232127713106,-0.00028786521581192215,-0.001726610281289398,-0.005042631664222363,-0.0078010724722831215,-0.003122152813647805,-0.008773212144773002,0.009643238435227408,-0.010563006923243523,-0.01031804468605102
2025-11-14,0.009329689923894824,0.005688293538307354,-0.027832907469982238,-0.010366889368992882,-0.0053404179147289454,-0.018607177253271767,0.008039461536508474,0.04489009564159918,0.07929110904131975,0.0038463979943867965
2025-11-17,0.023108523995059027,-0.009307654080672467,0.00032945672055917363,0.06803237104600601,0.009843364035700963,0.006007156248736045,-0.007829041892260524,-0.0009140105659100062,-0.002785003628230087,-0.009125347928843341
2025-11-18,-0.03597122228693017,0.009322848066256828,-0.013272749128887651,-0.02795338253804891,-0.023630188416642883,0.005784615496756018,-0.020280235988200612,-0.01738339695815405,-0.009341364612988068,-0.004579189616507828
2025-11-19,0.019611224494227475,0.03551480484963343,0.01608810119221471,-0.024104507351701554,-0.008470693983877675,0.03821887863810303,-0.005494955835999238,-0.004655511340821761,-0.09069692931503215,-0.0031690611282036985
2025-11-20,-0.01191489361702125,-0.007467796378406111,0.008212338348660753,0.0008041782560366251,-0.0018306822380339538,0.020461066309094056,0.005373976626287691,-0.04864354766145951,-0.004597015946004812,-0.006665998478502577
2025-11-21,-0.012230793429694242,-0.017556132655406786,-0.05447672156648997,-0.02267116481147824,-0.03973712438494925,-0.002101413593701529,0.023262742759823762,-0.01966566448031115,-0.036730697098722676,-0.015744388976556833
2025-11-24,0.01273105595073587,0.0014182385968302125,-0.01312891028816332,-0.020319423771917533,-0.002705733312207914,-0.008686411132658778,0.024352633052783457,0.001002936302879398,-0.013044945800592234,0.00036716486542753834
2025-11-25,0.016187296678676466,-0.0017702875558984754,-0.0029330293062532764,-0.006174403505954107,0.022023698317607643,-0.008674144454401511,-0.0022266017004447525,0.0070140933576485764,-0.004066918856132751,-0.013840826851308385
2025-11-26,-0.004744937991547182,0.015322478828415864,0.04500087550341436,-0.031184018205625552,0.027795107923762163,0.02678571428571419,-0.013820869454882034,0.002985048000183177,0.003289501468208389,0.0029239116168138235
2025-11-27,-0.013791887884037957,0.001467180545167146,-0.02912195118758376,-0.0023657678718406183,-0.010027402763125082,0.014434761379076066,0.0014598540145984717,0.002976164007763238,-0.007914075749010707,0.012722020847720339
2025-11-28,0.0010358694290273363,0.00027907381557779054,-0.0054192795496439405,-0.013604642160744973,0.0036832788581742104,0.01422936390650964,-0.02543733557876271,-0.014836758024141417,0.009344743255875976,-0.015231633685559354
2025-12-01,-0.011555730162284283,-0.0005579919102240982,-0.02779893670797695,0.024674232668058016,0.03761464156871175,0.005155593228522548,0.005160440161580793,-0.003012021371113782,-0.01733096580053528,0.011321382426504156
