date,symbol,open,high,low,close,adj_close,volume,open_return_1d,close_return_1d,high_low_range,gap_return,volume_ratio_20d,return_5d,volatility_20d
2015-01-30,BHARATFORG,522.9000244140625,526.0,511.5,517.2249755859375,474.3936767578125,1217476,0.02599829427304834,-0.007579051757181321,0.028034222406939452,0.0033098990962685537,0.8370946611490899,0.01506228628561379,0.0259566555869239
2015-02-02,BHARATFORG,518.2249755859375,536.0,516.5499877929688,532.9749755859375,488.8394775390625,3200678,-0.00894061696280024,0.030450965717882417,0.03649329349027778,0.0019333946487545273,2.0515049408362342,0.06048840996970051,0.026563303379620765
2015-02-03,BHARATFORG,540.0,551.9749755859375,538.5499877929688,546.2249755859375,500.9920959472656,3087006,0.04201847737933173,0.02486045425572425,0.024577762630805588,0.01318077721442612,1.8420426715784528,0.07492862766266106,0.026863698185956773
2015-02-04,BHARATFORG,547.0,556.5,539.0,541.875,497.0024108886719,2030356,0.012962962962963065,-0.007963706861392139,0.03229527104959631,0.0014188739964355879,1.188729401994795,0.06778657762992846,0.022610620328383936
2015-02-05,BHARATFORG,543.5,554.2750244140625,538.7999877929688,544.0250244140625,498.9744262695313,1686040,-0.006398537477148025,0.003967749783736929,0.02844544998230735,0.0029988465974624123,0.9937189728042191,0.043843310128633295,0.022649255262998186
2015-02-06,BHARATFORG,544.625,547.625,525.1749877929688,528.8499755859375,485.0558471679688,1021740,0.002069917203311844,-0.027894027199335425,0.04245062540119783,0.0011028455659438663,0.6006060375561294,0.02247571279177052,0.02339225984460288
2015-02-09,BHARATFORG,525.5,546.4249877929688,508.0499877929688,536.9749755859375,492.5080871582031,1262224,-0.03511590543952259,0.015363525338160322,0.0714651552581679,-0.006334453513448524,0.7310633462279598,0.0075050427941809605,0.023378552456121734
2015-02-10,BHARATFORG,534.8250122070312,555.0,530.2249755859375,546.2000122070312,500.9692077636719,1671562,0.017745027986738826,0.01717963972348535,0.04535888659898417,-0.0040038427797500775,1.0304958748403608,-4.570164313610903e-05,0.01679652471648042
2015-02-11,BHARATFORG,552.0,574.75,548.5,570.5,524.697998046875,2615552,0.03211328453412032,0.04448917475263281,0.046012269938650305,0.010618798358375647,1.5777699023225722,0.05282583621683967,0.018278886345559867
2015-02-12,BHARATFORG,573.5,596.0750122070312,573.0,591.0750122070312,543.6210327148438,1855700,0.03894927536231885,0.0360648767870837,0.039039058885048834,0.005258545135845782,1.0982521060583545,0.08648496977440234,0.0191954374223772
